// Reference=MNI
// Smeets P A M, 2006: Satiation with Chocolate in Men, Activations
// Subjects=12
12	-8	4
-4	-60	12

// Plassmann H, 2008: Wine 1 High vs. Low Price, Sampling
// Subjects=20
-12	-90	-6
30	30	24
-6	0	39
-12	36	-9
15	-93	-3
-42	-24	-6
-18	42	6
-24	30	-4

// Plassmann H, 2008: Wine 1 High vs. Low Price, Swallowing
// Subjects=20
-4	-10	-9
9	-60	-42
9	-60	15
4	27	-4
21	42	54
-2	27	-2
3	-40	-33
3	-27	-12
9	-42	-1
-6	-49	16

// Plassmann H, 2008: Wine 1 Low vs. High Price, Sampling
// Subjects=20
57	18	3
57	12	24
54	12	45

// Plassmann H, 2008: Wine 1 Low vs. High Price, Swallowing
// Subjects=20
57	16	3
-43	50	3

// Plassmann H, 2008: Wine 2 High vs. Low Price, Sampling
// Subjects=20
63	-9	-21
-30	-24	-6
-2	48	-20
3	48	-19
21	0	-18
6	-57	24
39	27	-21
9	39	-9
57	21	33
9	54	-3
-50	2	-27
15	30	57

// Plassmann H, 2008: Wine 2 High vs. Low Price, Swallowing
// Subjects=20
-54	3	-27
3	33	-21
9	51	-6
3	-24	-21
33	-18	-21
9	-48	12

// Plassmann H, 2008: Wine 2 Low vs. High Price, Sampling
// Subjects=20
-1	-45	-12
-27	31	24
24	33	30
36	42	42

// Plassmann H, 2008: Wine 2 Low vs. High Price, Swallowing
// Subjects=20
51	-27	6
14	-22	38
18	49	-9
-48	25	0
-51	-27	0
52	26	0
-9	3	43
38	-23	19
-60	-39	-3
33	-66	0

// Plassmann H, 2008: Wine 1 and 2 High vs. Low Price, Sampling
// Subjects=20
-4	43	-16
4	33	-13

// Plassmann H, 2008: Wine 1 and 2 High vs. Low Price, Swallowing
// Subjects=20
-6	-15	-12
5	38	-9
-3	45	-18
4	-39	-38
9	-51	15

// Plassmann H, 2008: Wine vs. Neutral Solution, Tasting
// Subjects=20
-33	-93	-3

// Plassmann H, 2008: Wine vs. Neutral Solution, Swallowing
// Subjects=20
-32	24	3
32	24	3
12	24	30
5	24	48
-3	24	47
21	45	36
-27	-51	-33
24	45	15
-6	12	6
10	15	10

// Plassmann H, 2008: 
// Subjects=20
-18	-84	0
18	-84	-3
33	30	21
-27	-45	-33
-27	54	30
-54	3	-15
-2	18	-17
-18	5	57

// Plassmann H, 2008: 
// Low Price]
// Subjects=20
48	27	9

// Kringelbach M L, 2003: (Chocolate Milk + Tomato Juice) > Neutral Solution
// Subjects=10
26	26	14
16	38	-22
2	30	-22
16	20	36
16	8	58

// Grabenhorst F, 2010: Responses to Flavor (Vanilla and Strawberry) > 
// Responses to Tasteless Control Stimuli
// Subjects=14
-40	44	28
50	26	30
44	18	34
-8	6	48
36	56	28
-12	10	-6
-34	56	20
-46	18	40
12	14	-2
-16	4	14

// Cowdrey F A, 2011: Chocolate in the Mouth: Recovered Anorexia Nervosa 
// Subjects > Healthy Controls
// Subjects=15
12	8	0
-20	2	8
0	-36	20

// Cowdrey F A, 2011: Chocolate in Mouth with Sight of Chocolate: Recovered 
// Anorexia Nervosa > Healthy Controls 
// Subjects=15
14	10	-4

// Cowdrey F A, 2011: Strawberry in Mouth - Rinse, Recovered Anorexia Nervosa 
// Subjects > Healthy Controls
// Subjects=15
42	-14	4
24	4	14

// Cowdrey F A, 2011: Strawberry in Mouth with Sight of Strawberry: Recovered 
// Anorexia Nervosa > Healthy Controls  
// Subjects=15
10	6	34
42	-14	20
14	12	12
8	46	22

// Cowdrey F A, 2011: Main Effect of Chocolate in the Mouth
// Subjects=15
-32	20	2
36	18	2
10	8	-4
-2	34	20
18	20	-14

// Cowdrey F A, 2011: Main Effect of Strawberry in the Mouth
// Subjects=15
30	24	-2
-32	20	8
16	12	-2

// McCabe C, 2007: MSG > Odor tl
// Subjects=12
34	24	-6
46	22	28
8	6	56

// McCabe C, 2007: NaCl > Odor tl
// Subjects=12
-38	20	20

// McCabe C, 2007: MSGV > Odor tl
// Subjects=12
-38	14	2
-40	22	24
10	6	54

// McCabe C, 2007: NaClV > Odor tl
// Subjects=12
-40	12	0
-2	8	54
-42	42	8

