// Reference=MNI
// Aoki T, 2005: Index Finger - Rest
// Subjects=10
-52	-18	36
36	-26	40
36	16	60
-50	0	36
2	-2	52
-6	0	48
40	-40	28
46	-42	48
22	-8	-4
-20	-4	0
-2	-66	-28

// Mattay V S, 1998: Dominant Hand Random Motor
// Subjects=8
32	-16	64
-36	-22	68
40	-26	60
30	14	68
-34	-10	68
2	4	56
-2	-2	56
32	-36	68
42	-48	36
-40	-28	56
50	8	36
-52	6	40
20	0	-4
-22	2	-8
8	-68	-32

// Muller J L, 2002: Finger Tapping vs. Rest, Healthy Subjects
// Subjects=10
32	-39	43
23	-12	4
-23	-7	5
-20	-58	-28

// Ramsey N F, 1996: fMRI:  Finger Tapping vs. Rest, Mean
// Subjects=1
-33.8	-18.2	51.8

// Ramsey N F, 1996: PET:  Finger Tapping vs. Rest, Mean
// Subjects=1
-35.3	-19.6	50.1

// Riecker A, 2006: Main Effects During Index Finger Movements, Younger 
// Subjects
// Subjects=10
3	15	51
-36	-21	54
-9	18	9
-12	-21	6
-21	6	9
33	-51	-54

// Riecker A, 2006: Main Effects During Index Finger Movements, Older Subjects
// Subjects=10
3	12	51
-45	-21	51
39	-24	54
39	0	54
-15	21	6
-9	-18	6
-18	9	6
36	-54	-51

// Rounis E, 2005: Main Effects of Movement
// Subjects=8
-42	-28	56
-34	-16	64
34	4	54
-58	0	32
-8	-8	56
-4	6	46
-24	-60	-26
58	-24	44
58	-28	44
66	-20	18
-30	38	26
16	2	58
22	-52	-24
38	42	26
64	8	20
-40	-32	12
-44	-4	4

// Sadato N, 1996: Various Lengths
// Subjects=10
-34	-24	52
14	-58	-16
-6	-8	56
28	-14	52
-30	-6	4
-48	-8	28

// Sadato N, 1997: Mirror vs. Rest
// Subjects=12
-34	-20	56
34	-20	56
-32	-34	44
32	-34	44
-20	-56	-28
26	-54	-28
-22	-8	4
22	-8	4
-8	-30	8
14	-24	8
-32	-40	56
32	-60	52
6	-4	52

// Sadato N, 1997: Parallel vs. Rest
// Subjects=12
-36	-30	56
32	-18	56
-32	-34	44
32	-34	44
-20	-56	-28
12	-56	-20
-22	-8	4
22	-8	4
-18	-10	4
14	-22	8
-30	-54	56
14	-68	56
4	-6	56
54	2	24
-2	-24	-12

// Sadato N, 1997: Right Unimanual vs. Rest
// Subjects=9
-32	-26	56
-4	-8	44
18	-62	-20

// Sadato N, 1997: Left Unimanual vs. Rest
// Subjects=9
40	-20	52
2	-8	40
-6	-64	-16
8	-90	-28
30	-26	40
-54	-10	32

// Sadato N, 1997: Bimanual Mirror vs. Rest
// Subjects=9
-34	-22	52
40	-20	52
10	-2	36
-4	-64	-16
8	-60	-24
-28	-38	40
36	-38	44
-16	-20	48
24	-16	48
-22	-14	4
58	6	16
0	-24	12

// Sadato N, 1997: Bimanual Parallel vs. Rest
// Subjects=9
-36	-22	52
40	-20	52
-30	-26	40
30	-26	40
-16	-20	48
24	-16	48
-16	-54	-20
26	-56	-28
-16	-18	8
2	-24	12
-20	-6	4
24	-16	8
58	4	16

// Seitz R J, 2000: Irregularly Paced Right Finger Movements
// Subjects=8
33	-3	47
51	16	3
3	18	42
42	30	33

// Wilson S M, 2004: Moving Fingers
// Subjects=10
-38	-22	58
39	-21	59

// Yoo S S, 2005: Group-Level Finger Tapping Activation
// Subjects=10
-40	-15	56
-36	-16	63
42	2	50
-4	7	53
4	3	53
-44	-28	55
52	-23	42
-48	-40	54
40	-38	55
-52	-27	12
59	-19	10
-18	-20	-1
6	-16	-1
-27	8	-5
-18	-61	-26
20	-54	-24
0	-65	-15
